Header_Length,Protocol Type,Time_To_Live,Rate,fin_flag_number,syn_flag_number,rst_flag_number,psh_flag_number,ack_flag_number,ece_flag_number,cwr_flag_number,ack_count,syn_count,fin_count,rst_count,HTTP,HTTPS,DNS,Telnet,SMTP,SSH,IRC,TCP,UDP,DHCP,ARP,ICMP,IGMP,IPv,LLC,Tot sum,Min,Max,AVG,Std,Tot size,IAT,Number,Variance
19.8,6,63.36,13881.069631983057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.01,0.0,0.0,0.99,0.99,6000,60,60,60.0,0.0,60.0,7.204055786132813e-05,100,0.0
7.92,17,63.91,4485.119124000171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.01,0.0,1.0,1.0,54607,98,554,546.07,56.42698956629846,546.07,0.0002229690551757,100,3184.005151515155
12.8,17,101.7,13.224659775039427,0.0,0.0,0.0,0.1,0.3,0.0,0.0,3,0,0,0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.3,0.4,0.0,0.3,0.0,0.0,0.7,0.7,1380,60,230,138.0,81.08157757605746,138.0,0.0756929159164428,10,6574.222222222223
32.0,6,64.0,1671.3703925084678,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,660,66,66,66.0,0.0,66.0,0.000598406791687,10,0.0
8.0,17,64.0,5983.742064341252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,55400,554,554,554.0,0.0,554.0,0.000198061466217,100,0.0
20.84,6,64.0,30655.635141061248,0.0,0.96,0.0,0.0,0.13,0.0,0.0,13,96,0,0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6024,60,66,60.24,1.1816783134015962,60.24,3.262042999267578e-05,100,1.3963636363636411
32.0,6,47.0,2588.7569435872115,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,660,66,66,66.0,0.0,66.0,0.000563097000122,10,0.0
20.0,6,64.0,113512.96346414072,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,9.109973907470703e-06,100,0.0
8.16,17,65.91,12351.80964160556,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.99,0.0,0.0,0.0,0.0,1.0,1.0,54906,60,554,549.06,49.399999999999984,549.06,8.096933364868164e-05,100,2440.3599999999983
8.0,17,64.0,4165.975367500993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,55400,554,554,554.0,0.0,554.0,0.0002400398254394,100,0.0
21.6,6,93.2,14.699160414252177,0.0,0.0,0.0,0.2,0.6,0.0,0.0,6,0,0,0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.6,0.3,0.0,0.1,0.0,0.0,0.9,0.9,1590,60,345,159.0,114.02338941345909,159.0,0.0722668886184692,10,13001.333333333334
20.0,6,64.0,30797.444746310302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.247976303100586e-05,100,0.0
8.0,17,64.0,5811.619625611395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,55400,554,554,554.0,0.0,554.0,0.0001724386215209,100,0.0
0.0,47,62.72,6612.492511429923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.98,0.98,58136,60,592,581.36,74.855216480506,581.36,0.0001512384414672,100,5603.303434343418
7.92,17,63.36,3418.563557526163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.01,0.0,0.0,0.99,0.99,54906,60,554,549.06,49.39999999999997,549.06,0.0002925300598144,100,2440.3599999999974
22.32,6,63.57,5845.882812064448,0.01,0.96,0.0,0.01,0.55,0.0,0.0,55,96,1,0,0.0,0.03,0.01,0.0,0.0,0.0,0.0,0.99,0.01,0.0,0.0,0.0,0.0,1.0,1.0,6039,60,74,60.39,2.064099089313558,60.39,0.0001710605621337,100,4.26050505050506
20.0,6,114.4,34.71330083507825,0.1,0.0,0.0,0.1,0.5,0.0,0.0,5,0,1,0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,1096,60,214,109.6,62.31853656818331,109.6,0.0289844036102294,10,3883.6
22.4,6,63.6,113.2787416546032,0.0,0.0,0.0,0.1,0.6,0.0,0.0,6,0,0,0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.6,0.4,0.0,0.0,0.0,0.0,1.0,1.0,9190,66,2962,919.0,929.2326583441488,919.0,0.0120941877365112,10,863473.3333333334
23.2,6,145.8,112.51268157248816,0.0,0.2,0.0,0.3,0.7,0.0,0.0,7,2,0,0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.8,0.1,0.0,0.1,0.0,0.0,0.9,0.9,1456,60,459,145.6,135.76302884069725,145.6,0.0088881015777587,10,18431.599999999995
38.0,6,64.0,38667.8713008205,0.11,0.45,0.07,0.1,0.93,0.0,0.0,93,45,11,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,12112,60,565,121.12,147.1965826349034,121.12,2.5861263275146484e-05,100,21666.833939393942
32.0,6,147.5,2751.0848747212385,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7900,66,1514,790.0,763.1630086539689,790.0,0.0003727912902832,10,582417.7777777778
37.12,6,64.0,2324.293591200022,0.03,0.74,0.12,0.05,0.16,0.0,0.0,16,74,3,12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,13384,60,2962,133.84,406.7189911693057,133.84,0.0004302501678466,100,165420.33777777775
0.48,47,65.67,13858.137844445911,0.0,0.02,0.0,0.0,0.01,0.0,0.0,1,2,0,0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,1.0,1.0,58136,60,592,581.36,74.85521648050596,581.36,7.400035858154297e-05,100,5603.303434343412
22.0,6,213.7,53.31855335918134,0.0,0.1,0.0,0.3,0.7,0.0,0.0,7,1,0,0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.7,0.3,0.0,0.0,0.0,0.0,1.0,1.0,1061,60,230,106.1,63.77294793945854,106.1,0.018755292892456,10,4066.988888888889
20.2,6,64.0,6550.529439325316,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6014,60,74,60.14,1.3999999999999997,60.14,0.0001526594161987,100,1.959999999999999
20.0,6,64.0,50147.10664753706,0.0,0.0,1.0,0.0,1.0,0.0,0.0,100,0,0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,1.9941329956054688e-05,100,0.0
18.8,6,101.2,53.61352486572025,0.0,0.0,0.0,0.3,0.7,0.0,0.0,7,0,0,0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.2,0.0,0.1,0.8,0.8,867,60,156,86.7,41.29043472767028,86.7,0.0191520929336547,10,1704.9
8.0,17,64.0,9712.409401412528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,55400,554,554,554.0,0.0,554.0,0.0001045393943786,100,0.0
20.0,6,64.0,36245.28171448324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.758979797363281e-05,100,0.0
24.0,6,48.4,32164.907975460123,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,10,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,600,60,60,60.0,0.0,60.0,3.108978271484375e-05,10,0.0
30.6,6,64.0,5718.829592866297,0.0,0.53,0.47,0.0,0.47,0.0,0.0,47,53,0,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6742,60,74,67.42,7.022589812652292,67.42,0.0001748704910278,100,49.31676767676775
24.0,6,86.3,154.9257193513833,0.0,0.0,0.0,0.3,0.7,0.0,0.0,7,0,0,0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.7,0.2,0.0,0.1,0.0,0.0,0.9,0.9,2662,60,1514,266.2,453.9502664879099,266.2,0.0116775035858154,10,206070.84444444443
8.0,17,64.0,12221.877731802551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,55400,554,554,554.0,0.0,554.0,8.183002471923829e-05,100,0.0
0.0,47,64.0,3822.7690737246967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,59200,592,592,592.0,0.0,592.0,0.0002623891830444,100,0.0
